adm_id,year,SM_WHC,avgTAVGp0,avgCWBp0,avgPRECp0,avgTAVGp1,avgPRECp1,avgTAVGp2,avgCWBp2,avgTAVGp3,avgPRECp3,avgCWBp4,Z-TAVGp1,Z-TMINp1,Z-PRECp1,Z+TAVGp1,Z+TMINp1,Z+PRECp1,Z-TAVGp3,Z-CWBp3,Z-PRECp3,Z-TMAXp3,Z+TAVGp3,Z+CWBp3,Z+PRECp3,Z+TMAXp3,avgFAPARp2,yield
OH_STARK,2007,13.001999855041504,0.16,157.04,34.8,7.91,29.58,17.96,79.55,21.72,30.68,-80.86,4.05,2.87,0.44,0.0,0.0,0.63,5.41,0.0,0.03,4.46,0.0,2.28,1.24,0.0,0.58,10.242
OH_STARK,2008,13.001999855041504,0.93,212.88,44.66,11.12,24.92,17.91,273.19,22.79,26.62,136.84,2.03,2.75,0.72,0.0,0.0,0.29,3.97,0.0,0.07,3.62,0.0,5.88,0.69,0.0,0.6,8.743
OH_STARK,2010,13.001999855041504,1.5,75.14,22.37,12.37,19.08,18.45,77.13,23.92,29.04,-11.19,1.28,1.59,1.46,0.03,0.0,0.25,2.43,0.0,0.29,1.74,0.0,3.58,1.26,0.0,0.62,9.805
OH_STARK,2011,13.001999855041504,0.37,141.68,43.61,9.99,80.75,17.97,381.37,24.68,25.1,270.81,2.74,1.7,0.0,0.0,0.0,7.04,1.47,0.0,0.64,1.03,0.06,7.7,1.04,1.19,0.57,9.765
OH_SUMMIT,2001,13.001999855041504,0.89,41.6,20.45,10.38,29.83,17.34,4.28,23.21,23.14,-114.65,2.5,2.62,0.83,0.0,0.0,1.06,3.39,0.0,0.39,4.44,0.0,2.18,0.51,0.0,0.6,8.474
OH_SUMMIT,2002,13.001999855041504,2.74,91.63,31.84,9.59,48.14,17.79,213.35,23.48,27.11,120.53,3.33,2.37,0.0,0.34,0.3,2.68,3.03,0.0,0.54,2.72,0.0,5.21,1.23,0.0,0.6,5.642
OH_SUMMIT,2004,13.001999855041504,0.3,103.86,29.98,9.19,37.81,17.52,237.62,20.57,42.34,279.7,3.24,3.19,0.29,0.0,0.0,1.58,6.96,0.0,0.33,7.15,0.0,6.82,3.24,0.0,0.62,9.805
OH_SUMMIT,2005,13.001999855041504,0.8,189.6,33.99,9.57,42.3,17.69,173.8,24.2,34.71,62.39,3.01,1.5,0.99,0.0,0.0,2.89,2.05,0.0,0.64,1.4,0.0,4.63,2.44,0.0,0.59,9.375
OH_SUMMIT,2006,13.001999855041504,2.54,108.39,27.38,10.66,23.71,17.95,50.71,24.09,36.15,-75.88,2.32,2.17,0.73,0.0,0.0,0.14,2.21,0.0,0.89,1.6,0.0,2.91,2.9,0.0,0.63,9.233
OH_SUMMIT,2007,13.001999855041504,-0.18,149.52,32.83,7.53,27.7,18.0,39.08,22.3,35.54,-121.17,4.29,2.95,0.52,0.0,0.13,0.46,4.63,0.0,0.0,5.03,0.0,1.62,1.92,0.0,0.6,7.855
OH_SUMMIT,2011,13.001999855041504,-0.14,137.05,41.54,9.38,77.88,18.42,351.52,24.83,22.99,227.36,3.13,1.94,0.0,0.0,0.0,6.65,1.27,0.0,0.6,0.87,0.06,6.88,0.69,1.13,0.63,8.305
OH_TRUMBULL,2001,13.131701991102164,4.59,49.67,21.25,14.87,31.74,18.84,-4.41,22.97,20.14,-110.17,0.21,0.0,1.32,0.53,1.23,1.8,3.71,0.0,0.54,3.92,0.0,2.21,0.21,0.0,0.7,9.213
OH_TRUMBULL,2002,13.131701991102164,4.99,141.12,42.35,12.4,57.84,19.4,249.17,22.93,31.85,179.41,1.41,2.36,0.0,0.19,0.0,3.97,3.77,0.0,0.41,2.95,0.0,5.93,1.79,0.0,0.64,6.221
OH_TRUMBULL,2005,13.131701991102164,3.12,79.31,27.61,12.65,21.17,20.09,43.87,23.77,36.68,-14.5,1.07,1.02,1.06,0.0,0.45,0.12,2.64,0.0,0.62,1.46,0.0,3.34,2.71,0.0,0.67,9.099
OH_TRUMBULL,2006,13.131701991102164,4.66,54.08,26.59,14.38,34.07,19.4,-10.53,23.69,38.1,-92.35,0.65,0.54,0.84,0.66,0.51,1.63,2.75,0.0,0.85,1.83,0.0,2.5,3.14,0.0,0.69,9.866
OH_TRUMBULL,2007,13.131701991102164,2.79,76.15,25.49,16.27,9.84,19.93,-70.98,21.84,39.18,-151.99,0.04,0.0,2.45,1.24,0.58,0.0,5.25,0.0,0.0,5.46,0.0,1.11,2.45,0.0,0.69,11.049
OH_TRUMBULL,2008,13.131701991102164,3.55,211.2,41.39,13.02,34.59,19.21,191.19,22.13,30.36,90.91,0.85,0.18,0.0,0.01,0.25,0.86,4.85,0.0,0.0,4.32,0.0,5.13,1.17,0.0,0.69,8.608
OH_TRUMBULL,2010,13.131701991102164,4.92,77.45,29.32,15.92,45.17,20.52,50.23,23.42,31.2,-33.9,0.32,0.48,0.0,1.3,1.85,2.28,3.11,0.0,0.36,2.36,0.0,3.2,1.65,0.05,0.68,10.558
OH_TRUMBULL,2011,13.131701991102164,3.44,214.96,52.61,15.02,51.46,20.83,369.73,24.25,28.21,284.61,0.71,0.02,0.0,1.13,1.76,3.12,1.98,0.0,0.34,1.01,0.0,7.45,1.2,0.62,0.65,9.476
OH_TUSCARAWAS,2000,13.577448359647825,3.17,107.29,34.42,9.62,39.85,17.77,127.29,21.23,37.56,88.05,2.97,2.47,1.09,0.0,0.0,2.65,6.06,0.0,0.0,5.77,0.0,4.43,2.22,0.0,0.63,6.725
OH_TUSCARAWAS,2001,13.577448359647825,1.77,50.54,23.23,11.47,32.67,17.83,41.47,23.1,37.62,-20.93,1.81,2.23,0.98,0.0,0.0,1.59,3.53,0.0,0.0,4.59,0.0,3.27,2.22,0.0,0.63,7.31
OH_TUSCARAWAS,2002,13.577448359647825,3.52,88.48,32.51,10.63,49.48,18.44,240.01,23.7,28.72,168.9,2.82,1.96,0.06,0.48,0.49,2.91,2.73,0.0,0.45,2.35,0.0,5.93,1.38,0.0,0.61,4.694
OH_TUSCARAWAS,2004,13.577448359647825,1.41,130.6,33.59,10.26,41.01,18.01,282.97,21.66,49.32,342.84,2.58,2.86,0.3,0.0,0.0,2.02,5.49,0.0,0.0,6.99,0.0,7.81,3.93,0.0,0.66,9.012
OH_TUSCARAWAS,2005,13.577448359647825,2.12,213.55,38.24,10.76,40.25,18.39,206.2,24.57,34.63,97.1,2.26,1.29,1.01,0.0,0.09,2.63,1.55,0.0,0.84,1.16,0.0,5.17,2.63,0.14,0.62,8.783
OH_TUSCARAWAS,2006,13.577448359647825,3.45,97.37,27.76,11.71,26.75,18.46,45.32,24.53,31.04,-95.26,1.76,1.83,0.33,0.09,0.0,0.15,1.61,0.0,0.89,1.09,0.0,2.83,2.16,0.3,0.66,10.262
OH_TUSCARAWAS,2007,13.577448359647825,0.87,160.06,36.11,8.65,30.34,18.43,92.8,21.94,34.2,-58.36,3.59,2.48,0.44,0.01,0.0,0.73,5.11,0.0,0.0,4.14,0.0,2.62,1.73,0.0,0.63,9.482
OH_TUSCARAWAS,2008,13.577448359647825,1.62,213.71,46.23,11.58,27.72,17.74,310.61,22.93,28.21,187.99,1.75,2.28,0.49,0.0,0.0,0.44,3.77,0.0,0.0,3.97,0.0,6.78,0.85,0.0,0.64,8.205
OH_TUSCARAWAS,2010,13.577448359647825,2.05,81.54,23.56,12.96,18.6,18.85,93.66,24.14,28.5,15.28,1.0,1.42,1.52,0.12,0.0,0.24,2.14,0.0,0.29,1.13,0.0,3.93,1.18,0.03,0.68,10.558
OH_TUSCARAWAS,2011,13.577448359647825,1.24,140.47,44.09,10.87,79.11,18.43,372.96,24.88,26.61,265.22,2.19,1.42,0.0,0.0,0.0,6.82,1.3,0.0,0.62,0.91,0.16,7.57,1.24,1.44,0.64,9.94
OH_UNION,2002,13.001999855041504,3.62,80.67,33.02,11.2,54.54,19.2,181.13,24.65,25.02,21.24,2.74,2.35,0.0,0.75,0.48,3.53,1.45,0.0,0.67,1.84,0.0,4.47,1.06,0.0,0.41,5.649
OH_UNION,2005,13.001999855041504,2.18,178.62,32.11,11.13,38.97,18.81,104.52,25.21,31.43,-47.55,2.03,1.15,0.87,0.0,0.15,2.32,0.9,0.0,1.22,0.82,0.2,3.32,2.55,0.24,0.46,9.798
OH_UNION,2007,13.001999855041504,0.85,124.9,31.89,9.12,25.7,19.35,-12.77,23.92,23.85,-224.52,3.46,2.33,0.84,0.18,0.05,0.52,2.86,0.0,0.53,2.83,0.43,0.59,0.74,0.06,0.47,10.626
OH_UNION,2008,13.001999855041504,1.3,200.09,44.07,11.57,20.52,18.74,231.06,24.07,16.91,-26.28,1.75,2.96,1.36,0.0,0.0,0.34,2.23,0.0,0.8,2.09,0.0,4.63,0.0,0.0,0.44,8.877
OH_UNION,2010,13.001999855041504,1.93,43.62,20.34,13.46,22.52,20.07,39.74,25.22,29.88,-93.2,0.68,1.92,1.06,0.12,0.0,0.31,0.67,0.0,0.26,1.32,0.0,2.76,1.35,0.09,0.49,10.632
OH_UNION,2011,13.001999855041504,1.13,109.73,39.14,11.07,75.79,19.66,284.01,26.34,20.73,86.0,2.06,1.92,0.0,0.0,0.0,6.37,0.16,0.0,0.66,0.1,1.0,5.36,0.42,2.2,0.41,11.13
OH_VAN_WERT,2002,13.251570817829997,5.84,110.64,38.24,13.6,44.22,21.28,115.31,24.63,26.21,-25.71,1.02,1.69,0.0,0.54,0.0,2.15,1.47,0.0,0.93,1.61,0.0,3.55,1.49,0.0,0.41,6.355
OH_VAN_WERT,2005,13.251570817829997,4.49,10.02,19.76,14.47,15.85,21.42,-149.89,24.93,33.77,-274.36,0.33,0.86,1.89,0.4,0.71,0.25,1.07,0.14,0.82,1.16,0.0,0.32,2.48,0.17,0.48,10.296
OH_VAN_WERT,2007,13.251570817829997,4.17,17.22,20.99,18.34,9.94,21.6,-188.1,23.91,20.98,-353.86,0.0,0.05,2.43,2.5,2.09,0.0,2.82,1.09,0.53,2.81,0.36,0.0,0.32,0.06,0.44,8.144
OH_VAN_WERT,2008,13.251570817829997,4.27,144.22,35.57,14.79,39.57,21.1,28.22,23.05,10.45,-200.65,0.37,0.0,0.0,0.64,0.79,1.53,3.6,0.0,1.74,3.39,0.0,1.6,0.0,0.0,0.5,8.877
OH_VAN_WERT,2010,13.251570817829997,5.91,30.46,29.04,17.26,51.9,22.67,-15.11,25.51,26.62,-151.25,0.0,0.38,0.0,1.82,2.5,3.18,0.28,0.0,0.33,0.96,0.0,1.74,0.96,0.0,0.49,10.161
OH_VAN_WERT,2011,13.251570817829997,4.59,135.31,43.54,16.12,53.25,22.72,180.95,26.7,15.32,-27.07,0.4,0.39,0.0,1.51,1.73,3.36,0.2,0.0,1.09,0.0,1.52,3.82,0.06,2.61,0.37,8.769
OH_WARREN,2002,13.001999855041504,7.65,142.4,46.59,15.37,54.7,22.49,232.54,25.56,29.36,92.12,0.3,0.7,0.0,0.94,0.29,3.55,0.4,0.0,0.9,2.11,0.18,5.41,1.93,0.06,0.58,6.873
OH_WARREN,2005,13.001999855041504,6.53,30.71,25.73,16.11,10.94,22.46,-82.29,25.84,33.81,-196.31,0.06,0.62,2.3,1.16,1.32,0.0,0.56,0.0,1.25,1.14,0.72,1.22,2.91,0.54,0.64,9.2
OH_WARREN,2007,13.001999855041504,6.18,43.99,25.51,19.79,9.62,22.69,-154.66,25.07,17.64,-323.91,0.0,0.0,2.48,3.41,3.19,0.0,2.04,0.56,0.96,2.16,1.15,0.06,0.27,0.82,0.64,10.155
OH_WARREN,2008,13.001999855041504,6.18,232.49,51.82,15.92,49.15,22.17,190.82,24.14,9.09,-47.12,0.15,0.0,0.33,1.13,1.57,3.14,2.13,0.0,1.94,1.75,0.0,3.84,0.0,0.07,0.63,9.079
OH_WARREN,2010,13.001999855041504,7.31,62.96,34.95,18.71,63.9,23.61,60.23,26.09,36.12,-50.69,0.0,0.02,0.0,2.73,2.96,4.78,0.0,0.0,0.0,0.71,0.51,3.25,2.01,0.22,0.7,10.76
OH_WARREN,2011,13.001999855041504,7.02,181.53,53.31,17.12,46.26,23.49,257.87,26.97,27.65,66.13,0.23,0.3,0.0,1.96,2.18,2.42,0.0,0.0,0.06,0.0,1.69,5.35,0.83,2.04,0.61,10.706
OH_WAYNE,2002,13.001999855041504,3.05,85.71,32.18,10.18,50.1,18.28,204.22,23.83,25.55,83.95,3.07,2.25,0.0,0.44,0.4,2.94,2.55,0.0,0.48,2.4,0.0,5.01,0.95,0.0,0.54,4.835
OH_WAYNE,2005,13.001999855041504,1.38,198.06,35.05,10.16,41.36,18.09,171.85,24.51,33.36,53.95,2.64,1.4,1.01,0.0,0.02,2.78,1.64,0.0,0.93,1.47,0.0,4.52,2.53,0.04,0.58,9.825
OH_WAYNE,2007,13.001999855041504,0.25,149.05,33.7,8.16,26.95,18.49,32.68,22.74,34.72,-144.07,3.89,2.79,0.61,0.0,0.11,0.45,4.03,0.0,0.0,4.52,0.0,1.47,1.8,0.0,0.58,9.866
OH_WAYNE,2010,13.001999855041504,1.57,63.09,21.15,12.6,19.6,18.65,64.11,24.15,27.56,-58.01,1.15,1.68,1.4,0.05,0.0,0.26,2.12,0.0,0.32,1.54,0.0,3.37,1.08,0.0,0.62,10.646
OH_WAYNE,2011,13.001999855041504,0.42,132.19,41.82,10.08,78.84,18.85,344.3,25.18,22.86,202.23,2.69,1.77,0.0,0.0,0.0,6.78,0.98,0.0,0.73,0.62,0.24,6.67,0.8,1.46,0.58,9.55
OH_WILLIAMS,2002,13.301272018109374,4.79,79.4,31.92,12.79,39.62,20.73,41.17,24.02,26.87,-98.1,1.41,1.9,0.0,0.42,0.0,1.54,2.3,0.0,1.09,1.96,0.0,2.49,1.75,0.0,0.49,5.871
OH_WILLIAMS,2005,13.301272018109374,3.53,2.61,16.72,13.75,16.89,20.95,-175.58,24.49,34.64,-306.66,0.66,0.92,1.63,0.27,0.66,0.13,1.67,0.31,0.86,1.86,0.0,0.08,2.65,0.03,0.55,10.747
OH_WILLIAMS,2007,13.301272018109374,3.36,3.0,18.02,17.49,10.19,21.19,-220.35,23.23,26.0,-374.21,0.0,0.17,2.4,1.96,1.52,0.0,3.37,1.56,0.27,3.88,0.0,0.0,0.8,0.0,0.49,9.24
OH_WILLIAMS,2008,13.301272018109374,3.41,100.84,28.2,14.26,31.67,20.31,-26.09,23.59,15.45,-252.77,0.43,0.0,0.17,0.37,0.58,0.64,2.87,0.0,1.15,2.51,0.0,1.2,0.14,0.0,0.56,8.608
OH_WILLIAMS,2010,13.301272018109374,5.2,16.24,25.35,16.5,45.24,22.03,-55.08,24.93,19.67,-211.39,0.22,0.55,0.0,1.56,2.2,2.29,1.06,0.0,0.97,1.48,0.0,1.01,0.57,0.0,0.52,10.04
OH_WILLIAMS,2011,13.301272018109374,3.41,109.7,37.97,15.46,48.79,21.98,139.34,25.88,15.78,-58.54,0.48,0.44,0.0,1.17,1.28,2.76,0.6,0.0,1.14,0.31,0.81,3.34,0.18,1.35,0.48,9.785
OH_WOOD,2002,14.790603243611857,5.1,97.07,34.41,12.94,39.39,20.9,61.26,24.39,25.54,-85.34,1.31,1.79,0.08,0.42,0.0,1.59,1.8,0.0,1.05,1.13,0.0,2.62,1.51,0.0,0.4,6.281
OH_WOOD,2005,14.790603243611857,3.49,16.21,19.86,13.56,18.55,21.15,-132.12,24.86,34.16,-260.71,0.73,0.96,1.47,0.23,0.66,0.18,1.16,0.08,0.84,1.21,0.0,0.42,2.56,0.13,0.51,11.554
OH_WOOD,2007,14.790603243611857,3.38,6.79,18.08,17.51,7.36,21.28,-234.04,23.41,25.81,-388.76,0.0,0.11,2.78,1.98,1.32,0.0,3.2,1.81,0.32,3.51,0.07,0.0,0.82,0.0,0.5,10.39
OH_WOOD,2010,14.790603243611857,5.35,15.98,25.57,16.67,47.24,22.21,-59.49,25.24,19.91,-218.23,0.1,0.46,0.0,1.55,2.35,2.56,0.64,0.0,0.96,0.92,0.0,0.93,0.61,0.05,0.5,10.222
OH_WOOD,2011,14.790603243611857,3.52,127.32,40.3,15.43,48.0,22.22,157.78,26.25,15.53,-43.73,0.56,0.45,0.0,1.23,1.62,2.66,0.39,0.0,1.11,0.32,1.11,3.52,0.11,2.24,0.44,11.574
OH_WYANDOT,2002,13.001999855041504,3.06,78.37,31.54,10.55,51.85,18.84,151.49,24.47,25.18,9.15,3.05,2.59,0.0,0.66,0.39,3.17,1.69,0.0,0.78,1.49,0.0,3.87,1.19,0.0,0.37,3.894
OH_WYANDOT,2005,13.001999855041504,1.26,166.02,29.5,10.48,36.54,18.38,86.26,24.88,33.26,-58.38,2.43,1.23,0.92,0.0,0.05,2.04,1.13,0.0,0.99,0.94,0.0,3.12,2.57,0.04,0.42,10.33
OH_WYANDOT,2007,13.001999855041504,0.14,117.11,29.58,8.49,24.55,18.97,-35.14,23.57,24.44,-254.21,3.71,2.52,0.88,0.02,0.12,0.4,3.12,0.04,0.42,3.26,0.22,0.24,0.72,0.0,0.42,10.04
OH_WYANDOT,2008,13.001999855041504,0.61,194.09,40.69,11.14,18.11,18.42,192.34,23.81,16.66,-61.3,2.02,3.34,1.39,0.0,0.0,0.04,2.58,0.0,0.83,2.25,0.0,4.04,0.0,0.0,0.41,8.339
OH_WYANDOT,2010,13.001999855041504,1.46,34.38,18.36,13.01,22.99,19.72,11.99,25.09,25.85,-122.18,0.91,2.27,1.09,0.06,0.0,0.4,0.85,0.0,0.56,1.27,0.0,2.15,1.07,0.01,0.48,10.652
OH_WYANDOT,2011,13.001999855041504,0.22,103.53,36.02,10.11,69.24,19.26,254.92,26.23,17.53,53.88,2.67,2.22,0.0,0.0,0.0,5.5,0.3,0.0,0.88,0.2,0.98,4.86,0.17,2.36,0.4,11.244
OK_BEAVER,2000,12.286717564575277,7.95,-125.92,14.4,15.06,24.88,19.21,-290.1,24.9,98.85,0.0,0.37,0.79,2.23,0.8,0.53,1.79,0.37,0.47,0.0,0.0,0.0,0.0,3.72,0.76,0.17,9.839
OK_BEAVER,2001,12.286717564575277,5.82,-40.16,13.35,17.39,5.91,18.48,-220.72,0.0,0.0,0.0,0.0,0.22,2.97,1.9,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,9.899
OK_BEAVER,2002,12.286717564575277,6.78,-158.95,7.9,15.8,18.06,19.02,-470.59,21.12,20.59,0.0,0.51,0.91,1.75,1.41,1.84,0.4,2.07,1.63,0.09,0.4,0.0,0.0,0.0,0.0,0.06,9.415
OK_BEAVER,2003,12.286717564575277,5.96,-127.62,6.88,15.94,14.72,18.8,-406.94,21.81,4.36,0.0,0.13,0.81,1.79,1.12,1.2,0.0,1.76,1.26,0.88,0.0,0.0,0.0,0.0,0.29,0.23,10.942
OK_BEAVER,2004,12.286717564575277,7.01,-96.14,12.91,14.27,21.96,18.4,-309.52,0.0,0.0,0.0,0.38,1.09,1.03,0.32,0.56,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,12.071
OK_BEAVER,2005,12.286717564575277,7.58,-76.58,9.72,15.09,4.51,18.05,-374.48,22.46,33.23,0.0,0.35,0.06,3.16,0.81,0.48,0.0,1.47,1.07,0.0,0.0,0.0,0.0,0.53,0.92,0.29,10.155
OK_BEAVER,2006,12.286717564575277,8.94,-204.97,5.01,18.18,7.07,18.99,-507.32,0.0,0.0,0.0,0.0,0.0,2.82,2.4,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,10.088
OK_BEAVER,2007,12.286717564575277,5.89,-80.14,16.01,12.41,20.06,17.7,-230.92,20.51,50.15,0.0,1.82,1.41,1.98,0.6,0.45,0.9,2.35,0.28,0.0,1.14,0.0,0.0,1.35,0.0,0.36,12.199
OK_BEAVER,2008,12.286717564575277,6.52,-146.37,9.34,13.98,18.87,16.7,-390.06,0.0,0.0,0.0,0.85,0.73,2.25,0.61,0.52,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,10.76
OK_BRYAN,2000,13.042540856709468,10.34,-30.22,16.95,13.75,30.1,20.26,-124.01,26.35,39.61,-240.13,0.92,0.67,0.81,0.54,0.94,1.07,0.47,0.0,0.7,2.37,1.31,0.69,3.22,0.25,0.64,6.032
OK_BRYAN,2001,13.042540856709468,7.14,46.55,28.44,10.02,26.7,20.38,-21.32,26.75,26.21,-229.88,2.72,0.71,0.88,0.0,0.0,0.69,0.23,0.0,0.35,1.48,1.62,0.74,0.91,0.78,0.58,5.521
OK_BRYAN,2002,13.042540856709468,7.35,9.66,30.31,10.36,56.47,20.54,11.16,25.9,50.08,-91.96,2.51,3.1,0.39,0.0,0.35,4.18,0.34,0.0,0.0,2.19,0.58,2.26,4.04,0.0,0.56,7.176
OK_BRYAN,2003,13.042540856709468,6.87,-42.13,12.62,12.12,12.62,20.75,-234.59,26.07,26.58,-444.19,1.57,1.64,2.35,0.17,0.02,0.28,0.68,2.06,0.53,1.06,1.15,0.0,1.14,0.0,0.52,4.687
OK_BRYAN,2004,13.042540856709468,8.47,32.24,24.99,14.91,20.11,20.56,-34.57,25.7,32.33,-154.89,0.25,0.0,1.24,0.59,1.42,0.17,0.88,0.0,0.42,2.42,0.84,1.98,1.88,0.0,0.59,7.566
OK_BRYAN,2007,13.042540856709468,8.26,43.69,20.66,16.01,21.09,20.82,11.56,25.46,65.14,94.48,0.54,0.8,1.97,1.57,2.51,1.02,0.78,0.0,0.0,5.77,0.44,4.8,6.24,0.0,0.64,8.016
OK_BRYAN,2008,13.042540856709468,8.42,-6.2,35.49,12.96,77.64,21.12,-11.2,27.8,13.01,-286.65,1.23,1.87,0.0,0.35,0.0,6.62,0.0,0.18,1.37,0.0,2.82,0.36,0.0,0.62,0.53,6.792
OK_CIMARRON,2000,11.955275206997332,7.58,-157.36,13.32,13.99,4.67,17.39,-377.44,0.0,0.0,0.0,0.71,1.53,3.14,0.47,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,10.471
OK_CIMARRON,2001,11.955275206997332,5.33,-71.04,9.85,16.07,2.02,16.91,-287.1,0.0,0.0,0.0,0.02,0.43,3.49,1.1,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,9.751
OK_CIMARRON,2002,11.955275206997332,6.23,-182.75,4.47,15.68,8.35,18.02,-529.0,0.0,0.0,0.0,0.39,1.18,2.65,1.22,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,9.913
OK_CIMARRON,2003,11.955275206997332,6.31,-153.34,4.82,14.84,8.27,18.26,-485.8,22.0,7.05,0.0,0.38,0.94,2.66,0.68,0.39,0.0,1.68,1.77,0.75,0.0,0.0,0.0,0.0,0.33,0.2,10.908
OK_CIMARRON,2004,11.955275206997332,6.49,-143.02,7.77,12.7,22.29,17.21,-387.5,0.0,0.0,0.0,1.1,1.75,1.24,0.06,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,14.217
OK_CIMARRON,2005,11.955275206997332,6.53,-101.48,9.28,13.22,6.91,16.38,-362.35,20.28,47.21,0.0,0.95,1.45,2.84,0.24,0.0,0.0,2.45,0.95,0.0,0.0,0.0,0.0,1.21,0.78,0.28,9.61
OK_CIMARRON,2006,11.955275206997332,7.8,-212.11,3.74,16.44,3.96,17.42,-538.52,0.0,0.0,0.0,0.0,0.79,3.23,1.3,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,11.594
OK_CIMARRON,2007,11.955275206997332,4.58,-89.06,14.05,11.08,23.84,16.19,-278.35,19.59,12.7,0.0,2.21,2.19,1.6,0.16,0.0,1.02,2.76,0.72,0.47,1.68,0.0,0.0,0.0,0.0,0.27,11.769
OK_MCCURTAIN,2000,11.040668855332006,13.86,-18.62,27.65,22.51,37.66,26.07,-147.6,28.65,4.18,-416.12,0.0,0.0,0.45,5.12,5.71,1.72,0.0,1.07,2.65,0.0,3.96,0.0,0.0,2.18,0.6,6.846
OK_MCCURTAIN,2001,11.040668855332006,13.3,77.69,31.18,21.94,32.5,25.94,-88.57,27.73,32.71,-252.6,0.0,0.0,0.47,4.75,5.45,1.06,0.0,0.0,0.0,0.0,2.71,0.58,1.51,1.82,0.59,5.003
OK_MCCURTAIN,2003,11.040668855332006,12.73,-9.41,23.33,22.61,22.3,25.57,-205.54,28.07,14.32,-400.83,0.0,0.0,0.89,5.18,6.32,0.11,0.0,1.61,1.17,0.0,3.17,0.0,0.0,2.02,0.64,5.38
OK_MCCURTAIN,2004,11.040668855332006,13.08,25.73,29.68,22.13,31.57,25.16,-67.87,25.28,15.15,-283.79,0.0,0.0,0.3,4.87,5.65,0.76,1.18,0.0,1.18,0.99,0.58,0.73,0.13,0.56,0.64,6.994
OK_MCCURTAIN,2005,11.040668855332006,13.27,-42.21,17.75,21.69,15.25,26.23,-334.4,27.88,17.76,-545.18,0.0,0.0,2.15,4.6,5.16,0.43,0.0,3.31,1.1,0.0,2.91,0.0,0.43,2.03,0.56,5.548
OK_MCCURTAIN,2006,11.040668855332006,14.34,12.06,25.98,23.06,14.62,27.21,-328.1,29.87,8.16,-640.35,0.0,0.0,1.81,5.46,6.38,0.0,0.0,4.25,2.07,0.0,5.61,0.0,0.0,4.67,0.56,5.447
OK_MCCURTAIN,2007,11.040668855332006,13.35,-53.12,22.34,21.65,44.95,24.94,-91.95,28.34,17.64,-207.44,0.0,0.0,0.5,4.58,5.98,2.75,0.0,0.0,1.18,0.67,3.54,1.55,0.49,3.14,0.6,8.07
OK_MCCURTAIN,2008,11.040668855332006,13.02,101.12,39.39,22.3,14.8,26.88,-108.19,29.62,17.14,-290.53,0.0,0.0,1.78,4.99,4.43,0.0,0.0,0.64,1.37,0.0,5.27,0.01,0.6,4.89,0.64,5.784
OK_TEXAS,2000,11.797032561308354,7.91,-144.37,13.68,14.88,12.74,19.37,-368.09,25.05,46.43,0.0,0.45,0.96,2.33,0.78,0.58,0.27,0.3,1.12,0.0,0.0,0.0,0.0,1.17,0.68,0.26,11.453
OK_TEXAS,2001,11.797032561308354,5.78,-59.37,10.58,17.15,3.02,18.12,-274.08,0.0,0.0,0.0,0.0,0.21,3.36,1.75,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,10.975
OK_TEXAS,2002,11.797032561308354,6.68,-173.95,6.04,15.9,13.17,19.1,-529.12,21.44,11.91,0.0,0.42,1.02,2.0,1.39,1.75,0.0,1.93,2.0,0.51,0.0,0.0,0.0,0.0,0.1,0.13,10.827
OK_TEXAS,2003,11.797032561308354,6.29,-144.66,4.94,15.75,10.33,18.82,-463.6,22.15,6.24,0.0,0.18,0.75,2.38,1.04,0.92,0.0,1.61,1.61,0.78,0.0,0.0,0.0,0.0,0.63,0.3,10.027
OK_TEXAS,2004,11.797032561308354,6.98,-125.89,9.88,13.86,20.43,18.19,-366.9,0.0,0.0,0.0,0.54,1.41,1.44,0.22,0.29,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,13.45
OK_TEXAS,2005,11.797032561308354,7.28,-94.56,8.66,14.58,4.77,17.55,-387.35,21.67,41.62,0.0,0.42,0.35,3.13,0.56,0.14,0.0,1.82,1.1,0.0,0.0,0.0,0.0,0.94,1.06,0.35,11.096
OK_TEXAS,2006,11.797032561308354,8.48,-208.86,4.55,17.51,5.12,18.45,-525.56,0.0,0.0,0.0,0.0,0.19,3.08,1.97,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,10.928
OK_TEXAS,2007,11.797032561308354,5.27,-82.53,15.32,11.89,24.85,17.3,-251.93,20.53,25.75,0.0,1.94,1.51,1.57,0.39,0.12,1.13,2.34,0.54,0.0,1.4,0.0,0.0,0.16,0.0,0.36,12.778
